Id,SalePrice
2734,143788.76041728366
2735,137062.63337062031
2736,140987.0522730757
2737,122178.84065472696
2738,134975.4832773464
2739,159135.34230950865
2740,134746.08805528635
2741,147430.83878101304
2742,154813.46512451922
2743,149338.05963547606
2744,163929.29896661962
2745,139869.2456564043
2746,141101.14064683267
2747,145434.69538133536
2748,119061.71128044033
2749,131190.9504074989
2750,132751.16633158893
2751,141880.43884848634
2752,184034.22587752432
2753,149375.20715203197
2754,210976.69974287014
2755,136134.8350983259
2756,91655.3113135495
2757,71252.9753510024
2758,92130.07091785435
2759,161679.61060519775
2760,123115.18003458556
2761,145627.23738268737
2762,144519.49432798827
2763,186642.82429513047
2764,150934.13238732793
2765,279720.5271218259
2766,125976.35947945064
2767,89887.07061312482
2768,127863.38174294698
2769,133420.02842325682
2770,140443.59646048935
2771,107654.60172520304
2772,111005.53791054364
2773,165126.4996869152
2774,142347.0333093566
2775,113124.15828274876
2776,142630.40139190882
2777,155020.19388272334
2778,103899.78253539445
2779,122429.22981901726
2780,96274.55586785499
2781,97229.87186910496
2782,97254.72443473223
2783,99904.8860537857
2784,122965.69392727705
2785,136227.1157984435
2786,67223.29186309417
2787,127392.1901367301
2788,76548.0730697719
2789,177790.48593526095
2790,94562.22016792113
2791,115811.48684761461
2792,55893.08929981163
2793,153935.8515441406
2794,101409.29755841279
2795,119145.4298035156
2796,101766.8731874297
2797,193156.82979716905
2798,107678.43395873519
2799,115991.43049107525
2800,68159.07000684274
2801,110494.23155857346
2802,130995.18697623926
2803,163233.13414242704
2804,127045.30587693263
2805,95898.56556401616
2806,80550.6140614019
2807,166069.92789208386
2808,150932.77331826312
2809,135817.3579862999
2810,130343.54016876545
2811,160111.29765755008
2812,159778.01365176862
2813,154366.78727514285
2814,156384.50103835156
2815,100329.27330900231
2816,237779.04015108576
2817,155138.46754950067
2818,131510.3710688769
2819,168133.67934677002
2820,137174.43647395403
2821,103947.25656174598
2822,197296.24430211022
2823,303488.19195249496
2824,175615.0674615845
2825,148306.08774343564
2826,132760.44994268188
2827,139161.3541187196
2828,201934.55517022675
2829,199654.37796079097
2830,231632.37081362665
2831,175075.8068933562
2832,236191.82868465676
2833,310571.418345066
2834,216791.1306839197
2835,224444.5249578398
2836,191104.31034021665
2837,160538.77234872236
2838,148198.56649259632
2839,180314.0366561053
2840,210256.19868059029
2841,204420.46431110348
2842,230450.23992939142
2843,144598.81787361443
2844,168536.72746593304
2845,121867.47841278068
2846,208902.59306269896
2847,205117.22916830023
2848,215045.139611296
2849,197387.01890214396
2850,285730.51424636185
2851,219126.26931506055
2852,238789.6489683419
2853,240741.7367015012
2854,139202.23280300194
2855,200985.9576374712
2856,199752.08942575773
2857,187864.06632631327
2858,202757.5783077051
2859,116429.6218254497
2860,128558.13185190797
2861,127223.26299023669
2862,185267.19991715872
2863,125968.71766981369
2864,244496.36562180906
2865,137689.6638796422
2866,136805.6506448866
2867,98444.11951965725
2868,94748.51319728594
2869,105947.53241684451
2870,126052.80930626117
2871,81140.50290095055
2872,51460.167059269996
2873,96802.29910732781
2874,143538.8677882162
2875,114380.47507324937
2876,159572.82028280018
2877,142489.67007963307
2878,160301.71399123652
2879,136857.39980040345
2880,99366.21856841953
2881,148487.3392429513
2882,177590.78948937898
2883,206699.7663793077
2884,205115.6114257056
2885,193311.9735588696
2886,227016.33611473365
2887,93540.07819014692
2888,139871.0551683274
2889,57843.67360593328
2890,80379.48825481195
2891,136128.98294283976
2892,44089.27703162836
2893,76765.4282788946
2894,51001.56356167954
2895,320739.8637743425
2896,282435.28175686207
2897,206275.59531744575
2898,143303.11716389604
2899,214592.46565846232
2900,161221.77347918815
2901,198936.1049714239
2902,180425.26386137848
2903,335040.70183041674
2904,345546.748890071
2905,87125.82915230494
2906,202868.7476414163
2907,110193.68630738558
2908,133179.1514719283
2909,142067.70394886966
2910,79444.8328763986
2911,80862.07846272957
2912,144858.9538914605
2913,78812.45424519299
2914,76364.59869763172
2915,80620.56217586054
2916,79520.41543922838
2917,158807.24336892663
2918,115047.81575781917
2919,224336.41567387086
